TILEID,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,NEXP,EXPTIME,TILERA,TILEDEC,EFFTIME_ETC,EFFTIME_SPEC,EFFTIME_GFA,GOALTIME,OBSSTATUS,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GOALTYPE,MINTFRAC,LASTNIGHT
26042,main,bright,bright,mainbright,1,967.4,150.236,59.521,183.5,265.1,0.0,180.0,obsend,266.1,311.5,265.1,136.1,bright,0.85,20220121
25304,main,bright,bright,mainbright,2,1345.7,168.743,57.049,181.3,246.9,0.0,180.0,obsend,239.0,270.9,246.9,149.6,bright,0.85,20220121
23740,main,bright,bright,mainbright,1,595.2,187.544,56.575,181.0,249.1,0.0,180.0,obsend,244.7,279.5,249.1,188.3,bright,0.85,20220121
25371,main,bright,bright,mainbright,1,511.1,33.669,-2.422,187.1,204.6,0.0,180.0,obsend,200.8,203.9,204.6,137.3,bright,0.85,20220121
23741,main,bright,bright,mainbright,1,612.3,182.643,58.638,182.1,262.3,0.0,180.0,obsend,259.3,298.5,262.3,188.7,bright,0.85,20220121
23201,main,bright,bright,mainbright,1,1195.1,186.717,71.937,124.2,156.8,0.0,180.0,obsend,148.0,159.9,156.8,138.5,bright,0.85,20220121
41650,main,backup,backup,mainbackup,1,264.8,188.214,58.079,63.5,82.0,0.0,60.0,obsend,72.7,80.0,75.7,44.8,backup,0.85,20220121
41648,main,backup,backup,mainbackup,1,480.3,192.722,55.539,60.9,74.4,0.0,60.0,obsend,60.0,65.8,64.2,56.4,backup,0.85,20220121
41645,main,backup,backup,mainbackup,1,301.0,183.467,60.371,61.2,72.6,0.0,60.0,obsend,67.5,74.8,70.4,38.0,backup,0.85,20220121
41611,main,backup,backup,mainbackup,1,603.3,182.302,57.034,42.9,67.8,0.0,60.0,obsend,45.4,48.6,50.5,68.9,backup,0.85,20220121
26041,main,bright,bright,mainbright,1,551.3,146.202,56.894,182.5,252.4,0.0,180.0,obsend,252.1,291.4,252.4,158.8,bright,0.85,20220121
23735,main,bright,bright,mainbright,1,679.2,177.028,57.141,181.5,245.3,0.0,180.0,obsend,242.9,281.5,245.3,156.8,bright,0.85,20220121
21366,main,bright,bright,mainbright,1,1403.1,123.019,14.448,180.8,206.3,0.0,180.0,obsend,197.7,209.5,206.3,125.1,bright,0.85,20220122
41250,main,backup,backup,mainbackup,3,1820.2,114.663,-5.167,42.2,57.6,0.0,60.0,obsend,72.3,82.3,73.4,20.4,backup,0.85,20220122
4076,main,dark,dark,maindark,3,3837.1,148.384,0.407,1002.3,1153.1,0.0,1000.0,obsend,1153.1,1328.1,1147.8,670.2,dark,0.85,20220123
21374,main,bright,bright,mainbright,2,1133.3,118.092,25.494,212.9,187.3,0.0,180.0,obsend,176.3,178.2,187.3,127.6,bright,0.85,20220123
4091,main,dark,dark,maindark,1,1604.1,136.302,-0.556,1002.3,987.4,0.0,1000.0,obsend,987.4,1071.5,987.6,1081.5,dark,0.85,20220123
4131,main,dark,dark,maindark,2,2621.8,127.02,-0.261,1002.6,1110.8,0.0,1000.0,obsend,1110.8,1142.2,1088.1,734.2,dark,0.85,20220123
6887,main,dark,dark,maindark,1,1570.6,198.647,45.125,1003.1,1185.0,0.0,1000.0,obsend,1185.0,1348.5,1141.1,1042.3,dark,0.85,20220123
26194,main,bright,bright,mainbright,1,1397.0,62.252,-3.75,129.9,177.3,0.0,180.0,obsend,176.5,183.2,177.3,78.2,bright,0.85,20220123
25047,main,bright,bright,mainbright,1,407.0,168.505,35.255,183.9,224.7,0.0,180.0,obsend,223.5,252.1,224.7,167.2,bright,0.85,20220123
6856,main,dark,dark,maindark,1,1105.6,203.392,45.213,1009.5,1149.7,0.0,1000.0,obsend,1149.7,1322.7,1098.9,1132.1,dark,0.85,20220123
4750,main,dark,dark,maindark,1,1205.3,188.698,44.497,1007.3,1119.3,0.0,1000.0,obsend,1119.3,1281.7,1079.0,1176.3,dark,0.85,20220123
22239,main,bright,bright,mainbright,2,2092.8,35.86,-6.199,130.1,181.6,0.0,180.0,obsend,174.9,174.8,181.6,83.9,bright,0.85,20220123
4749,main,dark,dark,maindark,1,1215.7,184.388,43.273,1008.3,1094.2,0.0,1000.0,obsend,1094.2,1237.5,1058.8,1101.3,dark,0.85,20220123
25050,main,bright,bright,mainbright,1,429.2,171.849,38.488,181.7,226.5,0.0,180.0,obsend,225.1,253.9,226.5,167.2,bright,0.85,20220123
24281,main,bright,bright,mainbright,1,886.2,114.519,29.504,183.0,208.5,0.0,180.0,obsend,206.7,215.4,208.5,109.6,bright,0.85,20220123
11935,main,dark,dark,maindark,2,3083.7,143.153,-7.797,876.9,1102.5,0.0,1000.0,obsend,1102.5,1233.9,1116.3,724.1,dark,0.85,20220123
21533,main,bright,bright,mainbright,2,1662.3,127.117,0.166,173.6,195.8,0.0,180.0,obsend,187.8,196.2,195.8,105.9,bright,0.85,20220123
5653,main,dark,dark,maindark,1,1413.0,132.419,-0.129,1003.3,922.9,0.0,1000.0,obsend,922.9,947.6,909.7,935.0,dark,0.85,20220123
24293,main,bright,bright,mainbright,1,333.2,214.466,43.191,184.6,200.1,0.0,180.0,obsend,194.6,223.2,200.1,177.7,bright,0.85,20220123
25364,main,bright,bright,mainbright,1,1454.6,37.0,-2.858,181.1,215.5,0.0,180.0,obsend,209.1,208.9,215.5,129.0,bright,0.85,20220123
4760,main,dark,dark,maindark,1,1256.7,193.187,45.53,1006.5,1146.7,0.0,1000.0,obsend,1146.7,1315.1,1105.0,1179.2,dark,0.85,20220123
9156,main,dark,dark,maindark,3,3372.3,157.381,23.497,1002.3,1283.9,0.0,1000.0,obsend,1283.9,1456.6,1282.9,914.3,dark,0.85,20220123
42785,main,backup,backup,mainbackup,2,1208.2,58.96,-17.19,36.6,54.2,0.0,60.0,obsend,68.3,71.5,70.5,21.6,backup,0.85,20220123
9443,main,dark,dark,maindark,1,1496.0,174.32,39.503,1003.7,1185.9,0.0,1000.0,obsend,1185.9,1382.6,1140.9,1066.1,dark,0.85,20220123
9427,main,dark,dark,maindark,1,1489.1,178.166,41.087,1004.8,1169.0,0.0,1000.0,obsend,1169.0,1340.9,1128.7,1068.7,dark,0.85,20220123
25861,main,bright,bright,mainbright,1,355.7,216.102,38.391,182.4,171.0,0.0,180.0,obsend,163.8,191.3,171.0,176.3,bright,0.85,20220124
6871,main,dark,dark,maindark,1,1219.9,192.969,35.304,1002.1,1035.0,0.0,1000.0,obsend,1035.0,1165.9,990.4,1026.4,dark,0.85,20220124
20688,main,bright,bright,mainbright,1,450.5,43.737,5.526,184.1,205.3,0.0,180.0,obsend,210.9,229.2,205.3,118.8,bright,0.85,20220124
6869,main,dark,dark,maindark,1,1015.0,196.805,36.522,1007.8,1034.9,0.0,1000.0,obsend,1034.9,1179.2,987.8,1106.8,dark,0.85,20220124
6888,main,dark,dark,maindark,2,1182.6,205.79,48.118,932.3,1027.5,0.0,1000.0,obsend,1027.5,1175.3,998.9,908.5,dark,0.85,20220124
23814,main,bright,bright,mainbright,1,429.2,44.86,0.665,184.9,207.1,0.0,180.0,obsend,210.4,223.7,207.1,121.8,bright,0.85,20220124
4708,main,dark,dark,maindark,1,935.1,125.91,2.887,1015.6,959.5,0.0,1000.0,obsend,959.5,1012.7,895.9,817.1,dark,0.85,20220124
20722,main,bright,bright,mainbright,1,1149.6,22.959,2.634,184.0,228.1,0.0,180.0,obsend,217.9,215.5,228.1,151.6,bright,0.85,20220124
4602,main,dark,dark,maindark,1,1500.2,170.263,16.305,1008.3,1140.3,0.0,1000.0,obsend,1140.3,1285.5,1100.2,1120.1,dark,0.85,20220124
8799,main,dark,dark,maindark,1,1214.0,146.769,-6.165,1001.6,1006.8,0.0,1000.0,obsend,1006.8,1128.4,957.7,884.2,dark,0.85,20220124
22240,main,bright,bright,mainbright,1,405.4,32.55,-5.653,182.6,185.5,0.0,180.0,obsend,182.1,184.5,185.5,135.4,bright,0.85,20220124
4082,main,dark,dark,maindark,1,1520.0,149.587,-2.706,1005.2,1120.6,0.0,1000.0,obsend,1120.6,1279.3,1068.4,926.8,dark,0.85,20220124
8447,main,dark,dark,maindark,1,1078.9,202.248,37.964,1002.9,1053.6,0.0,1000.0,obsend,1053.6,1191.3,1008.3,1116.3,dark,0.85,20220124
7227,main,dark,dark,maindark,1,1212.6,133.026,-5.156,1004.8,1045.5,0.0,1000.0,obsend,1045.5,1094.4,980.9,817.9,dark,0.85,20220124
3222,main,dark,dark,maindark,1,1119.2,184.77,32.753,1003.2,1087.2,0.0,1000.0,obsend,1087.2,1227.5,1040.7,1170.6,dark,0.85,20220124
9498,main,dark,dark,maindark,1,1411.3,36.887,-6.988,1007.8,988.2,0.0,1000.0,obsend,988.2,988.7,965.4,1109.5,dark,0.85,20220124
7760,main,dark,dark,maindark,2,2850.7,163.098,-0.083,1001.8,1267.7,0.0,1000.0,obsend,1267.7,1472.8,1227.2,774.3,dark,0.85,20220124
4704,main,dark,dark,maindark,1,949.8,119.572,15.973,1011.2,959.5,0.0,1000.0,obsend,959.5,1014.4,909.2,977.4,dark,0.85,20220124
6873,main,dark,dark,maindark,1,1230.7,188.976,34.639,1004.3,1102.9,0.0,1000.0,obsend,1102.9,1248.7,1051.4,1083.9,dark,0.85,20220124
7111,main,dark,dark,maindark,1,1007.0,123.689,8.404,1012.4,922.6,0.0,1000.0,obsend,922.6,968.6,877.2,852.7,dark,0.85,20220124
5610,main,dark,dark,maindark,1,1146.5,70.666,-4.904,1004.4,1003.5,0.0,1000.0,obsend,1003.5,1064.1,932.6,858.0,dark,0.85,20220124
5612,main,dark,dark,maindark,2,2253.7,68.034,-2.844,963.1,1021.2,0.0,1000.0,obsend,1021.2,1061.4,992.2,676.2,dark,0.85,20220124
4114,main,dark,dark,maindark,2,2287.6,155.035,-0.614,1001.0,1220.0,0.0,1000.0,obsend,1220.0,1397.4,1175.4,769.6,dark,0.85,20220124
5608,main,dark,dark,maindark,1,1038.7,73.687,-6.352,1011.0,1028.6,0.0,1000.0,obsend,1028.6,1083.5,955.4,942.3,dark,0.85,20220124
5542,main,dark,dark,maindark,1,1105.2,129.67,1.766,1003.8,1309.5,0.0,1000.0,obsend,1309.5,1402.3,1201.1,1145.0,dark,0.85,20220124
11914,main,dark,dark,maindark,1,1080.7,144.339,-2.137,1010.6,977.1,0.0,1000.0,obsend,977.1,1052.7,923.0,829.6,dark,0.85,20220124
10768,main,dark,dark,maindark,1,1374.9,176.476,24.544,1006.1,1105.8,0.0,1000.0,obsend,1105.8,1249.9,1073.7,1229.3,dark,0.85,20220124
4106,main,dark,dark,maindark,2,2280.7,134.984,2.51,1010.2,1032.7,0.0,1000.0,obsend,1032.7,1100.5,1000.1,699.7,dark,0.85,20220124
25909,main,bright,bright,mainbright,1,850.6,202.601,27.793,180.6,201.1,0.0,180.0,obsend,200.9,220.0,201.1,158.3,bright,0.85,20220125
23069,main,bright,bright,mainbright,1,998.5,61.905,-2.305,181.9,226.3,0.0,180.0,obsend,230.6,243.7,226.3,116.1,bright,0.85,20220125
24976,main,bright,bright,mainbright,1,1320.5,163.143,-1.907,183.1,223.0,0.0,180.0,obsend,222.8,240.6,223.0,131.7,bright,0.85,20220125
23052,main,bright,bright,mainbright,1,785.7,65.245,-2.288,182.6,210.3,0.0,180.0,obsend,212.5,222.7,210.3,112.7,bright,0.85,20220125
20666,main,bright,bright,mainbright,1,835.2,37.503,-2.31,181.4,219.0,0.0,180.0,obsend,214.6,215.7,219.0,143.9,bright,0.85,20220125
24975,main,bright,bright,mainbright,2,1520.3,168.493,0.301,181.9,225.5,0.0,180.0,obsend,225.5,248.3,225.5,109.3,bright,0.85,20220125
20663,main,bright,bright,mainbright,1,851.9,34.196,-1.841,182.1,205.8,0.0,180.0,obsend,198.3,205.6,205.8,136.7,bright,0.85,20220125
26134,main,bright,bright,mainbright,1,1211.7,59.645,-5.846,181.0,220.6,0.0,180.0,obsend,222.9,230.3,220.6,110.5,bright,0.85,20220125
26205,main,bright,bright,mainbright,1,996.7,146.528,0.234,181.3,187.1,0.0,180.0,obsend,189.8,204.0,187.1,85.0,bright,0.85,20220125
24350,main,bright,bright,mainbright,1,1188.0,206.945,28.953,180.4,227.4,0.0,180.0,obsend,227.8,248.9,227.4,167.6,bright,0.85,20220125
26256,main,bright,bright,mainbright,1,1531.2,159.832,-1.473,181.1,205.4,0.0,180.0,obsend,204.9,218.9,205.4,115.4,bright,0.85,20220125
25860,main,bright,bright,mainbright,2,855.4,213.465,35.799,180.9,199.6,0.0,180.0,obsend,197.4,231.2,199.6,148.0,bright,0.85,20220125
25735,main,bright,bright,mainbright,2,751.2,23.137,7.68,207.2,173.0,0.0,180.0,obsend,159.7,163.1,173.0,171.3,bright,0.85,20220125
24211,main,bright,bright,mainbright,1,1338.7,193.433,21.666,180.5,235.4,0.0,180.0,obsend,236.9,259.5,235.4,155.3,bright,0.85,20220125
22777,main,bright,bright,mainbright,1,876.0,197.238,25.939,180.7,223.3,0.0,180.0,obsend,223.9,243.7,223.3,169.8,bright,0.85,20220125
25363,main,bright,bright,mainbright,1,795.9,38.284,-5.94,182.2,195.7,0.0,180.0,obsend,191.0,191.1,195.7,137.3,bright,0.85,20220125
25864,main,bright,bright,mainbright,2,1160.1,215.652,47.335,180.9,176.8,0.0,180.0,obsend,167.1,194.8,176.8,176.4,bright,0.85,20220125
26250,main,bright,bright,mainbright,1,1211.6,147.829,-2.913,181.7,224.0,0.0,180.0,obsend,225.7,239.7,224.0,116.1,bright,0.85,20220125
25167,main,bright,bright,mainbright,1,1723.0,179.512,4.503,180.6,239.7,0.0,180.0,obsend,239.6,262.4,239.7,149.8,bright,0.85,20220125
4703,main,dark,dark,maindark,4,5406.3,117.256,18.474,985.2,1128.9,0.0,1000.0,obsend,1128.9,1174.7,1133.5,722.3,dark,0.85,20220125
24641,main,bright,bright,mainbright,1,1458.8,154.433,0.958,180.5,218.8,0.0,180.0,obsend,218.8,230.1,218.8,119.1,bright,0.85,20220125
24651,main,bright,bright,mainbright,1,1263.7,135.756,-0.26,182.5,226.9,0.0,180.0,obsend,226.8,234.2,226.9,119.9,bright,0.85,20220125
21526,main,bright,bright,mainbright,1,1231.3,140.444,-0.324,182.0,210.3,0.0,180.0,obsend,208.9,215.3,210.3,117.8,bright,0.85,20220125
24542,main,bright,bright,mainbright,1,1017.4,129.67,1.766,181.5,222.2,0.0,180.0,obsend,221.7,228.3,222.2,122.3,bright,0.85,20220125
24653,main,bright,bright,mainbright,1,907.0,132.419,-0.129,180.3,194.9,0.0,180.0,obsend,193.6,198.8,194.9,108.8,bright,0.85,20220125
22236,main,bright,bright,mainbright,1,611.0,38.839,2.143,182.1,193.6,0.0,180.0,obsend,189.9,192.7,193.6,128.9,bright,0.85,20220125
23834,main,bright,bright,mainbright,1,726.2,34.894,2.103,183.1,208.0,0.0,180.0,obsend,205.1,212.2,208.0,137.5,bright,0.85,20220125
21104,main,bright,bright,mainbright,1,1206.5,187.584,16.254,181.5,239.5,0.0,180.0,obsend,241.6,264.8,239.5,149.1,bright,0.85,20220125
24980,main,bright,bright,mainbright,2,1679.5,175.212,-0.606,181.2,232.1,0.0,180.0,obsend,230.6,251.3,232.1,126.3,bright,0.85,20220125
8704,main,dark,dark,maindark,1,1121.7,61.78,-3.465,1009.2,1097.6,0.0,1000.0,obsend,1097.6,1197.2,999.9,1202.4,dark,0.85,20220126
11944,main,dark,dark,maindark,1,1486.5,158.541,0.94,1009.6,1036.2,0.0,1000.0,obsend,1036.2,1124.2,988.2,1302.6,dark,0.85,20220126
11938,main,dark,dark,maindark,1,1057.2,143.288,1.031,1007.8,951.8,0.0,1000.0,obsend,951.8,1019.7,892.3,978.8,dark,0.85,20220126
5980,main,dark,dark,maindark,2,2192.5,175.212,-0.606,1003.2,1043.7,0.0,1000.0,obsend,1043.7,1129.9,1033.6,1240.8,dark,0.85,20220126
11479,main,dark,dark,maindark,1,1182.7,206.686,14.778,992.7,1026.1,0.0,1000.0,obsend,1026.1,1127.0,990.9,1357.4,dark,0.85,20220126
21125,main,bright,bright,mainbright,1,556.1,196.336,3.549,183.9,218.0,0.0,180.0,obsend,218.2,236.5,218.0,185.0,bright,0.85,20220126
7719,main,dark,dark,maindark,2,2750.5,181.973,-0.116,1001.8,1104.7,0.0,1000.0,obsend,1104.7,1191.6,1096.2,1213.2,dark,0.85,20220126
11937,main,dark,dark,maindark,1,1248.1,137.599,-0.727,1008.8,1000.3,0.0,1000.0,obsend,1000.3,1034.8,953.5,1102.6,dark,0.85,20220126
11936,main,dark,dark,maindark,1,1164.7,139.915,1.677,1012.6,961.8,0.0,1000.0,obsend,961.8,1015.4,914.9,1050.4,dark,0.85,20220126
5613,main,dark,dark,maindark,1,975.5,67.218,-6.081,1011.8,1041.0,0.0,1000.0,obsend,1041.0,1112.7,958.4,1091.5,dark,0.85,20220126
10340,main,dark,dark,maindark,1,1297.9,147.235,1.051,1002.1,983.5,0.0,1000.0,obsend,983.5,1077.6,916.1,965.2,dark,0.85,20220126
10232,main,dark,dark,maindark,1,1065.8,126.939,-0.693,1005.3,996.4,0.0,1000.0,obsend,996.4,1034.3,936.3,1064.6,dark,0.85,20220126
25275,main,bright,bright,mainbright,1,528.6,191.626,0.0,182.7,197.8,0.0,180.0,obsend,196.1,209.7,197.8,185.7,bright,0.85,20220126
22643,main,bright,bright,mainbright,1,489.2,199.559,7.69,182.5,201.9,0.0,180.0,obsend,202.9,221.0,201.9,164.9,bright,0.85,20220126
25273,main,bright,bright,mainbright,1,746.0,192.892,-3.09,181.9,200.8,0.0,180.0,obsend,199.4,214.0,200.8,164.3,bright,0.85,20220126
8413,main,dark,dark,maindark,2,1306.6,206.483,38.0,1005.7,992.6,0.0,1000.0,obsend,992.6,1125.6,974.7,1045.0,dark,0.85,20220126
10360,main,dark,dark,maindark,1,1105.1,129.568,-2.747,1009.8,964.4,0.0,1000.0,obsend,964.4,1001.1,911.8,1016.9,dark,0.85,20220126
5611,main,dark,dark,maindark,1,1240.9,69.862,-8.145,1009.1,1083.0,0.0,1000.0,obsend,1083.0,1167.3,986.2,959.8,dark,0.85,20220126
8322,main,dark,dark,maindark,1,1637.6,200.819,9.219,1000.8,1079.4,0.0,1000.0,obsend,1079.4,1170.1,1050.9,1341.0,dark,0.85,20220126
22246,main,bright,bright,mainbright,1,599.0,48.824,0.501,182.5,200.2,0.0,180.0,obsend,204.1,224.6,200.2,199.5,bright,0.85,20220126
2562,main,dark,dark,maindark,1,1024.7,154.525,3.548,1004.9,965.3,0.0,1000.0,obsend,965.3,1038.1,918.0,1233.0,dark,0.85,20220126
24346,main,bright,bright,mainbright,1,512.5,217.047,22.065,181.1,196.8,0.0,180.0,obsend,194.6,245.5,196.8,117.6,bright,0.85,20220126
25899,main,bright,bright,mainbright,2,1144.4,214.995,32.71,192.5,181.1,0.0,180.0,obsend,174.6,202.1,181.1,158.8,bright,0.85,20220126
42867,main,backup,backup,mainbackup,2,1096.5,73.3,-23.316,57.0,70.4,0.0,60.0,obsend,64.7,70.3,65.5,38.5,backup,0.85,20220126
2386,main,dark,dark,maindark,1,981.4,116.644,22.43,1007.3,981.9,0.0,1000.0,obsend,981.9,1063.1,923.3,1182.9,dark,0.85,20220126
7079,main,dark,dark,maindark,1,947.3,124.026,11.924,1004.6,960.5,0.0,1000.0,obsend,960.5,1024.6,907.4,1118.7,dark,0.85,20220126
4083,main,dark,dark,maindark,1,1041.2,151.698,-0.12,1008.7,957.1,0.0,1000.0,obsend,957.1,1018.7,904.9,1111.1,dark,0.85,20220126
4093,main,dark,dark,maindark,1,986.4,133.004,-1.081,1014.6,955.3,0.0,1000.0,obsend,955.3,999.3,900.9,1009.1,dark,0.85,20220126
6261,main,dark,dark,maindark,1,900.8,120.989,10.419,1007.2,936.2,0.0,1000.0,obsend,936.2,982.2,890.7,1155.7,dark,0.85,20220126
1267,main,dark,dark,maindark,3,3032.6,163.663,-3.55,1001.7,1083.4,0.0,1000.0,obsend,1083.4,1152.9,1071.2,1127.1,dark,0.85,20220126
24695,main,bright,bright,mainbright,1,963.7,203.683,1.156,181.8,202.6,0.0,180.0,obsend,201.6,216.3,202.6,164.0,bright,0.85,20220127
82635,special,other,m31,specialm31,6,7963.4,11.7,42.1,5407.4,5916.4,0.0,7200.0,obsstart,5916.4,6339.9,5475.5,4638.8,other,0.85,20220127
21681,main,bright,bright,mainbright,1,674.7,212.131,0.247,180.9,203.0,0.0,180.0,obsend,204.2,221.3,203.0,158.0,bright,0.85,20220127
25283,main,bright,bright,mainbright,1,947.7,194.998,-0.5,180.9,189.8,0.0,180.0,obsend,188.9,202.8,189.8,161.6,bright,0.85,20220127
23114,main,bright,bright,mainbright,1,682.7,155.035,-0.614,182.7,194.1,0.0,180.0,obsend,197.9,214.9,194.1,124.7,bright,0.85,20220127
23115,main,bright,bright,mainbright,1,973.1,152.944,-3.216,180.9,199.1,0.0,180.0,obsend,201.6,216.6,199.1,127.5,bright,0.85,20220127
23118,main,bright,bright,mainbright,2,1802.1,156.259,-3.719,181.7,226.1,0.0,180.0,obsend,228.1,245.7,226.1,121.9,bright,0.85,20220127
22938,main,bright,bright,mainbright,2,2318.1,125.908,4.217,155.8,210.5,0.0,180.0,obsend,209.4,221.9,210.5,113.0,bright,0.85,20220127
41759,main,backup,backup,mainbackup,3,1811.2,121.909,-10.447,46.5,58.0,0.0,60.0,obsend,65.1,69.7,66.6,30.0,backup,0.85,20220127
23137,main,bright,bright,mainbright,2,2557.7,164.396,-0.438,180.2,204.0,0.0,180.0,obsend,203.5,218.2,204.0,127.8,bright,0.85,20220127
21687,main,bright,bright,mainbright,1,1040.0,208.809,0.658,180.9,208.0,0.0,180.0,obsend,208.5,225.7,208.0,159.3,bright,0.85,20220127
25289,main,bright,bright,mainbright,1,783.8,201.611,-1.461,181.6,198.5,0.0,180.0,obsend,199.5,216.1,198.5,154.8,bright,0.85,20220127
22152,main,bright,bright,mainbright,1,1287.9,196.072,-6.466,180.7,220.1,0.0,180.0,obsend,220.9,238.9,220.1,170.6,bright,0.85,20220127
41774,main,backup,backup,mainbackup,3,1640.5,134.993,-11.106,47.6,62.7,0.0,60.0,obsend,75.6,87.4,75.4,25.9,backup,0.85,20220127
40580,main,backup,backup,mainbackup,2,1205.8,177.982,-13.992,39.9,53.9,0.0,60.0,obsend,56.3,58.3,57.6,35.2,backup,0.85,20220127
41562,main,backup,backup,mainbackup,1,602.9,185.424,-0.714,55.2,62.2,0.0,60.0,obsend,67.8,71.8,69.0,43.9,backup,0.85,20220127
21686,main,bright,bright,mainbright,1,523.1,214.161,2.899,181.5,197.7,0.0,180.0,obsend,197.4,221.4,197.7,163.5,bright,0.85,20220127
40067,main,backup,backup,mainbackup,2,1139.2,121.716,0.001,52.9,63.8,0.0,60.0,obsend,76.0,80.4,78.4,31.5,backup,0.85,20220127
22232,main,bright,bright,mainbright,1,366.6,34.626,-3.035,211.5,221.7,0.0,180.0,obsend,217.6,234.7,221.7,201.1,bright,0.85,20220127
43068,main,backup,backup,mainbackup,1,233.2,155.787,0.458,65.3,61.7,0.0,60.0,obsend,57.4,59.3,59.4,34.1,backup,0.85,20220128
23811,main,bright,bright,mainbright,1,645.7,35.358,-6.724,181.9,217.7,0.0,180.0,obsend,208.6,211.3,217.7,164.9,bright,0.85,20220129
41571,main,backup,backup,mainbackup,3,1810.2,181.383,-14.52,46.8,62.9,0.0,60.0,obsend,67.7,69.6,69.4,35.9,backup,0.85,20220129
25406,main,bright,bright,mainbright,1,689.5,29.024,1.064,182.6,184.1,0.0,180.0,obsend,168.2,185.2,184.1,146.5,bright,0.85,20220129
2527,main,dark,dark,maindark,1,1449.2,137.138,0.133,1005.7,1049.9,0.0,1000.0,obsend,1049.9,1079.3,1018.2,1160.3,dark,0.85,20220130
7832,main,dark,dark,maindark,1,1465.5,124.093,8.052,1005.1,998.3,0.0,1000.0,obsend,998.3,1014.9,979.0,1117.2,dark,0.85,20220130
1460,main,dark,dark,maindark,1,1304.8,174.575,0.713,1007.6,956.9,0.0,1000.0,obsend,956.9,971.3,938.7,1151.6,dark,0.85,20220130
7744,main,dark,dark,maindark,2,2041.5,166.395,-0.603,1006.7,1016.7,0.0,1000.0,obsend,1016.7,1037.2,1005.2,910.4,dark,0.85,20220130
82633,sv1,other,mwclusgaldeep,sv1mwclusgaldeep,8,7343.4,132.83,11.3,7258.5,6376.8,0.0,1000.0,obsend,6376.8,6558.1,6257.5,8129.0,other,0.9,20220130
7197,main,dark,dark,maindark,1,1599.5,68.659,-2.252,1007.0,1091.2,0.0,1000.0,obsend,1091.2,1117.0,1046.4,1095.1,dark,0.85,20220130
11828,main,dark,dark,maindark,3,3489.8,60.13,-5.001,940.1,1096.7,0.0,1000.0,obsend,1096.7,1121.9,1076.6,836.9,dark,0.85,20220130
10209,main,dark,dark,maindark,1,1170.2,119.25,17.169,1007.6,912.7,0.0,1000.0,obsend,912.7,947.5,893.2,1144.9,dark,0.85,20220130
25400,main,bright,bright,mainbright,1,453.9,32.344,0.641,184.4,180.7,0.0,180.0,obsend,170.4,182.0,180.7,160.1,bright,0.85,20220130
21662,main,bright,bright,mainbright,1,610.2,215.499,-0.159,181.8,194.0,0.0,180.0,obsend,191.8,199.0,194.0,169.6,bright,0.85,20220130
8382,main,dark,dark,maindark,2,2176.6,185.747,-0.548,1002.7,1005.4,0.0,1000.0,obsend,1005.4,1041.1,1005.9,1106.5,dark,0.85,20220130
11874,main,dark,dark,maindark,1,1502.3,73.001,-4.438,1003.4,1065.1,0.0,1000.0,obsend,1065.1,1063.9,1029.4,1125.8,dark,0.85,20220130
21682,main,bright,bright,mainbright,1,870.2,210.845,3.328,182.7,216.3,0.0,180.0,obsend,213.4,219.0,216.3,182.7,bright,0.85,20220130
5984,main,dark,dark,maindark,1,1682.8,178.926,-0.981,1007.1,1029.2,0.0,1000.0,obsend,1029.2,1052.0,1014.6,1273.6,dark,0.85,20220130
4068,main,dark,dark,maindark,2,3298.9,65.709,-11.843,938.9,1108.7,0.0,1000.0,obsend,1108.7,1127.3,1083.4,896.8,dark,0.85,20220130
2533,main,dark,dark,maindark,2,1807.0,127.117,0.166,1003.0,1000.4,0.0,1000.0,obsend,1000.4,1035.2,982.9,853.9,dark,0.85,20220130
1662,main,dark,dark,maindark,1,1284.1,35.441,-4.938,1006.6,951.6,0.0,1000.0,obsend,951.6,970.2,940.5,1171.3,dark,0.85,20220130
24781,main,bright,bright,mainbright,1,628.0,214.851,-3.417,183.2,196.9,0.0,180.0,obsend,193.3,207.1,196.9,165.1,bright,0.85,20220130
10384,main,dark,dark,maindark,1,1492.3,131.512,-0.031,1008.2,975.6,0.0,1000.0,obsend,975.6,995.6,958.0,1155.8,dark,0.85,20220130
21684,main,bright,bright,mainbright,2,866.6,216.25,5.764,179.7,192.3,0.0,180.0,obsend,186.8,215.3,192.3,138.9,bright,0.85,20220130
9928,main,dark,dark,maindark,4,4002.1,196.848,-3.606,1050.9,1106.8,0.0,1000.0,obsend,1106.8,1159.8,1128.0,1213.6,dark,0.85,20220130
6192,main,dark,dark,maindark,2,1828.5,163.9,3.825,986.4,964.3,0.0,1000.0,obsend,964.3,1004.4,950.1,960.7,dark,0.85,20220131
